Date;Région;Filière;Valeur (TWh)
2022-10;Nouvelle-Aquitaine;Autre;1,31E-05
2022-11;Nouvelle-Aquitaine;Autre;0,001390967
2022-12;Nouvelle-Aquitaine;Autre;0,001459899
2023-01;Nouvelle-Aquitaine;Autre;0,001464093
2023-02;Nouvelle-Aquitaine;Autre;0,001325226
2023-03;Nouvelle-Aquitaine;Autre;0,001460386
2023-04;Nouvelle-Aquitaine;Autre;3,30E-05
2023-05;Nouvelle-Aquitaine;Autre;1,65E-05
2023-06;Nouvelle-Aquitaine;Autre;1,62E-05
2023-07;Nouvelle-Aquitaine;Autre;1,65E-05
2023-08;Nouvelle-Aquitaine;Autre;1,65E-05
2023-09;Nouvelle-Aquitaine;Autre;1,62E-05
2023-10;Nouvelle-Aquitaine;Autre;1,64E-05
2023-11;Nouvelle-Aquitaine;Autre;0,000457077
2023-12;Nouvelle-Aquitaine;Autre;0,00047204
2024-01;Nouvelle-Aquitaine;Autre;0,000472033
2024-02;Nouvelle-Aquitaine;Autre;0,001367933
2024-03;Nouvelle-Aquitaine;Autre;0,000179075
2024-04;Nouvelle-Aquitaine;Autre;3,13E-05
2024-05;Nouvelle-Aquitaine;Autre;0,000106527
2024-06;Nouvelle-Aquitaine;Autre;0,000197356
2024-07;Nouvelle-Aquitaine;Autre;3,23E-05
2024-08;Nouvelle-Aquitaine;Autre;3,23E-05
2024-09;Nouvelle-Aquitaine;Autre;3,13E-05
2024-10;Nouvelle-Aquitaine;Autre;3,17E-05
2024-11;Nouvelle-Aquitaine;Autre;3,08E-05
2024-12;Nouvelle-Aquitaine;Autre;0,000150652
2025-01;Nouvelle-Aquitaine;Autre;0,000159252
2025-02;Nouvelle-Aquitaine;Autre;0,000264009
2025-03;Nouvelle-Aquitaine;Autre;0,000402835
2025-04;Nouvelle-Aquitaine;Autre;0,000310374
2025-05;Nouvelle-Aquitaine;Autre;0,000325038
2025-06;Nouvelle-Aquitaine;Autre;0,00037311
2025-07;Nouvelle-Aquitaine;Autre;0,000633797
2025-08;Nouvelle-Aquitaine;Autre;0,000438131
2025-09;Nouvelle-Aquitaine;Autre;0,000373886
2025-10;Nouvelle-Aquitaine;Autre;0,000361964
2014-01;Nouvelle-Aquitaine;Solaire;0,030887087
2014-02;Nouvelle-Aquitaine;Solaire;0,048045516
2014-03;Nouvelle-Aquitaine;Solaire;0,093222866
2014-04;Nouvelle-Aquitaine;Solaire;0,107206902
2014-05;Nouvelle-Aquitaine;Solaire;0,122736687
2014-06;Nouvelle-Aquitaine;Solaire;0,144887819
2014-07;Nouvelle-Aquitaine;Solaire;0,132502925
2014-08;Nouvelle-Aquitaine;Solaire;0,135752226
2014-09;Nouvelle-Aquitaine;Solaire;0,142325687
2014-10;Nouvelle-Aquitaine;Solaire;0,112353434
2014-11;Nouvelle-Aquitaine;Solaire;0,057379491
2014-12;Nouvelle-Aquitaine;Solaire;0,04419322
2015-01;Nouvelle-Aquitaine;Solaire;0,054883397
2015-02;Nouvelle-Aquitaine;Solaire;0,087469848
2015-03;Nouvelle-Aquitaine;Solaire;0,114297091
2015-04;Nouvelle-Aquitaine;Solaire;0,186207858
2015-05;Nouvelle-Aquitaine;Solaire;0,194102118
2015-06;Nouvelle-Aquitaine;Solaire;0,235515682
2015-07;Nouvelle-Aquitaine;Solaire;0,227592937
2015-08;Nouvelle-Aquitaine;Solaire;0,206138572
2015-09;Nouvelle-Aquitaine;Solaire;0,177688696
2015-10;Nouvelle-Aquitaine;Solaire;0,141372921
2015-11;Nouvelle-Aquitaine;Solaire;0,096774554
2015-12;Nouvelle-Aquitaine;Solaire;0,094907432
2016-01;Nouvelle-Aquitaine;Solaire;0,075082737
2016-02;Nouvelle-Aquitaine;Solaire;0,116803463
2016-03;Nouvelle-Aquitaine;Solaire;0,19301496
2016-04;Nouvelle-Aquitaine;Solaire;0,215730839
2016-05;Nouvelle-Aquitaine;Solaire;0,251001412
2016-06;Nouvelle-Aquitaine;Solaire;0,237473637
2016-07;Nouvelle-Aquitaine;Solaire;0,287937314
2016-08;Nouvelle-Aquitaine;Solaire;0,290205689
2016-09;Nouvelle-Aquitaine;Solaire;0,225941106
2016-10;Nouvelle-Aquitaine;Solaire;0,205647912
2016-11;Nouvelle-Aquitaine;Solaire;0,10998093
2016-12;Nouvelle-Aquitaine;Solaire;0,103851038
2017-01;Nouvelle-Aquitaine;Solaire;0,104035124
2017-02;Nouvelle-Aquitaine;Solaire;0,119000618
2017-03;Nouvelle-Aquitaine;Solaire;0,17790754
2017-04;Nouvelle-Aquitaine;Solaire;0,292679403
2017-05;Nouvelle-Aquitaine;Solaire;0,293473374
2017-06;Nouvelle-Aquitaine;Solaire;0,292630492
2017-07;Nouvelle-Aquitaine;Solaire;0,267927091
2017-08;Nouvelle-Aquitaine;Solaire;0,28627715
2017-09;Nouvelle-Aquitaine;Solaire;0,218458369
2017-10;Nouvelle-Aquitaine;Solaire;0,19116204
2017-11;Nouvelle-Aquitaine;Solaire;0,133220574
2017-12;Nouvelle-Aquitaine;Solaire;0,075146396
2018-01;Nouvelle-Aquitaine;Solaire;0,069955162
2018-02;Nouvelle-Aquitaine;Solaire;0,145811292
2018-03;Nouvelle-Aquitaine;Solaire;0,223216173
2018-04;Nouvelle-Aquitaine;Solaire;0,276597132
2018-05;Nouvelle-Aquitaine;Solaire;0,329394849
2018-06;Nouvelle-Aquitaine;Solaire;0,364242025
2018-07;Nouvelle-Aquitaine;Solaire;0,401240385
2018-08;Nouvelle-Aquitaine;Solaire;0,391624286
2018-09;Nouvelle-Aquitaine;Solaire;0,337383746
2018-10;Nouvelle-Aquitaine;Solaire;0,222316008
2018-11;Nouvelle-Aquitaine;Solaire;0,139429985
2018-12;Nouvelle-Aquitaine;Solaire;0,06598447
2019-01;Nouvelle-Aquitaine;Solaire;0,096891256
2019-02;Nouvelle-Aquitaine;Solaire;0,216097095
2019-03;Nouvelle-Aquitaine;Solaire;0,308211347
2019-04;Nouvelle-Aquitaine;Solaire;0,311578455
2019-05;Nouvelle-Aquitaine;Solaire;0,377726581
2019-06;Nouvelle-Aquitaine;Solaire;0,39647792
2019-07;Nouvelle-Aquitaine;Solaire;0,435090225
2019-08;Nouvelle-Aquitaine;Solaire;0,401872255
2019-09;Nouvelle-Aquitaine;Solaire;0,332335177
2019-10;Nouvelle-Aquitaine;Solaire;0,204008077
2019-11;Nouvelle-Aquitaine;Solaire;0,10586472
2019-12;Nouvelle-Aquitaine;Solaire;0,100464779
2020-01;Nouvelle-Aquitaine;Solaire;0,126826054
2020-02;Nouvelle-Aquitaine;Solaire;0,19154457
2020-03;Nouvelle-Aquitaine;Solaire;0,268982441
2020-04;Nouvelle-Aquitaine;Solaire;0,326195981
2020-05;Nouvelle-Aquitaine;Solaire;0,428071926
2020-06;Nouvelle-Aquitaine;Solaire;0,410087753
2020-07;Nouvelle-Aquitaine;Solaire;0,475409689
2020-08;Nouvelle-Aquitaine;Solaire;0,410750541
2020-09;Nouvelle-Aquitaine;Solaire;0,344346053
2020-10;Nouvelle-Aquitaine;Solaire;0,207725266
2020-11;Nouvelle-Aquitaine;Solaire;0,195824179
2020-12;Nouvelle-Aquitaine;Solaire;0,091320747
2021-01;Nouvelle-Aquitaine;Solaire;0,121242131
2021-02;Nouvelle-Aquitaine;Solaire;0,16481427
2021-03;Nouvelle-Aquitaine;Solaire;0,336877171
2021-04;Nouvelle-Aquitaine;Solaire;0,447054135
2021-05;Nouvelle-Aquitaine;Solaire;0,424212108
2021-06;Nouvelle-Aquitaine;Solaire;0,435399595
2021-07;Nouvelle-Aquitaine;Solaire;0,432212854
2021-08;Nouvelle-Aquitaine;Solaire;0,441366449
2021-09;Nouvelle-Aquitaine;Solaire;0,362012841
2021-10;Nouvelle-Aquitaine;Solaire;0,317005655
2021-11;Nouvelle-Aquitaine;Solaire;0,167500026
2021-12;Nouvelle-Aquitaine;Solaire;0,142716137
2022-01;Nouvelle-Aquitaine;Solaire;0,20815224
2022-02;Nouvelle-Aquitaine;Solaire;0,256091167
2022-03;Nouvelle-Aquitaine;Solaire;0,349157242
2022-04;Nouvelle-Aquitaine;Solaire;0,437675463
2022-05;Nouvelle-Aquitaine;Solaire;0,605051488
2022-06;Nouvelle-Aquitaine;Solaire;0,55292333
2022-07;Nouvelle-Aquitaine;Solaire;0,68501997
2022-08;Nouvelle-Aquitaine;Solaire;0,580813548
2022-09;Nouvelle-Aquitaine;Solaire;0,480175568
2022-10;Nouvelle-Aquitaine;Solaire;0,308402389
2022-11;Nouvelle-Aquitaine;Solaire;0,208546596
2022-12;Nouvelle-Aquitaine;Solaire;0,138058609
2023-01;Nouvelle-Aquitaine;Solaire;0,151766196
2023-02;Nouvelle-Aquitaine;Solaire;0,356140349
2023-03;Nouvelle-Aquitaine;Solaire;0,404791574
2023-04;Nouvelle-Aquitaine;Solaire;0,576955237
2023-05;Nouvelle-Aquitaine;Solaire;0,678130301
2023-06;Nouvelle-Aquitaine;Solaire;0,653421615
2023-07;Nouvelle-Aquitaine;Solaire;0,670551872
2023-08;Nouvelle-Aquitaine;Solaire;0,657724001
2023-09;Nouvelle-Aquitaine;Solaire;0,572805888
2023-10;Nouvelle-Aquitaine;Solaire;0,419248876
2023-11;Nouvelle-Aquitaine;Solaire;0,221506107
2023-12;Nouvelle-Aquitaine;Solaire;0,167020571
2024-01;Nouvelle-Aquitaine;Solaire;0,201378134
2024-02;Nouvelle-Aquitaine;Solaire;0,242933311
2024-03;Nouvelle-Aquitaine;Solaire;0,473792879
2024-04;Nouvelle-Aquitaine;Solaire;0,596612959
2024-05;Nouvelle-Aquitaine;Solaire;0,622509378
2024-06;Nouvelle-Aquitaine;Solaire;0,658699395
2024-07;Nouvelle-Aquitaine;Solaire;0,774023322
2024-08;Nouvelle-Aquitaine;Solaire;0,744508756
2024-09;Nouvelle-Aquitaine;Solaire;0,539390719
2024-10;Nouvelle-Aquitaine;Solaire;0,398750463
2024-11;Nouvelle-Aquitaine;Solaire;0,325329901
2024-12;Nouvelle-Aquitaine;Solaire;0,218811129
2025-01;Nouvelle-Aquitaine;Solaire;0,2342009
2025-02;Nouvelle-Aquitaine;Solaire;0,395073734
2025-03;Nouvelle-Aquitaine;Solaire;0,606663665
2025-04;Nouvelle-Aquitaine;Solaire;0,664838459
2025-05;Nouvelle-Aquitaine;Solaire;0,808743088
2025-06;Nouvelle-Aquitaine;Solaire;0,849059673
2025-07;Nouvelle-Aquitaine;Solaire;0,950158935
2025-08;Nouvelle-Aquitaine;Solaire;0,83209824
2025-09;Nouvelle-Aquitaine;Solaire;0,627863058
2025-10;Nouvelle-Aquitaine;Solaire;0,582044504
2014-01;Nouvelle-Aquitaine;Hydraulique;0,627491649
2014-02;Nouvelle-Aquitaine;Hydraulique;0,726174509
2014-03;Nouvelle-Aquitaine;Hydraulique;0,646438441
2014-04;Nouvelle-Aquitaine;Hydraulique;0,418579539
2014-05;Nouvelle-Aquitaine;Hydraulique;0,414673756
2014-06;Nouvelle-Aquitaine;Hydraulique;0,293814048
2014-07;Nouvelle-Aquitaine;Hydraulique;0,263427986
2014-08;Nouvelle-Aquitaine;Hydraulique;0,185848583
2014-09;Nouvelle-Aquitaine;Hydraulique;0,155436395
2014-10;Nouvelle-Aquitaine;Hydraulique;0,201024725
2014-11;Nouvelle-Aquitaine;Hydraulique;0,328289242
2014-12;Nouvelle-Aquitaine;Hydraulique;0,543872705
2015-01;Nouvelle-Aquitaine;Hydraulique;0,458076866
2015-02;Nouvelle-Aquitaine;Hydraulique;0,516362483
2015-03;Nouvelle-Aquitaine;Hydraulique;0,635459151
2015-04;Nouvelle-Aquitaine;Hydraulique;0,448122789
2015-05;Nouvelle-Aquitaine;Hydraulique;0,444136098
2015-06;Nouvelle-Aquitaine;Hydraulique;0,204399725
2015-07;Nouvelle-Aquitaine;Hydraulique;0,080186834
2015-08;Nouvelle-Aquitaine;Hydraulique;0,064968598
2015-09;Nouvelle-Aquitaine;Hydraulique;0,195448491
2015-10;Nouvelle-Aquitaine;Hydraulique;0,199819375
2015-11;Nouvelle-Aquitaine;Hydraulique;0,148878304
2015-12;Nouvelle-Aquitaine;Hydraulique;0,194657445
2016-01;Nouvelle-Aquitaine;Hydraulique;0,570138582
2016-02;Nouvelle-Aquitaine;Hydraulique;0,792373159
2016-03;Nouvelle-Aquitaine;Hydraulique;0,664492978
2016-04;Nouvelle-Aquitaine;Hydraulique;0,569005264
2016-05;Nouvelle-Aquitaine;Hydraulique;0,531302053
2016-06;Nouvelle-Aquitaine;Hydraulique;0,641531808
2016-07;Nouvelle-Aquitaine;Hydraulique;0,163257127
2016-08;Nouvelle-Aquitaine;Hydraulique;0,061885015
2016-09;Nouvelle-Aquitaine;Hydraulique;0,153129954
2016-10;Nouvelle-Aquitaine;Hydraulique;0,11766075
2016-11;Nouvelle-Aquitaine;Hydraulique;0,176360618
2016-12;Nouvelle-Aquitaine;Hydraulique;0,224503579
2017-01;Nouvelle-Aquitaine;Hydraulique;0,332615265
2017-02;Nouvelle-Aquitaine;Hydraulique;0,303204085
2017-03;Nouvelle-Aquitaine;Hydraulique;0,567632593
2017-04;Nouvelle-Aquitaine;Hydraulique;0,308599319
2017-05;Nouvelle-Aquitaine;Hydraulique;0,316007696
2017-06;Nouvelle-Aquitaine;Hydraulique;0,200471353
2017-07;Nouvelle-Aquitaine;Hydraulique;0,19132493
2017-08;Nouvelle-Aquitaine;Hydraulique;0,082958493
2017-09;Nouvelle-Aquitaine;Hydraulique;0,148208637
2017-10;Nouvelle-Aquitaine;Hydraulique;0,137938614
2017-11;Nouvelle-Aquitaine;Hydraulique;0,22816013
2017-12;Nouvelle-Aquitaine;Hydraulique;0,504709628
2018-01;Nouvelle-Aquitaine;Hydraulique;0,944821894
2018-02;Nouvelle-Aquitaine;Hydraulique;0,708945811
2018-03;Nouvelle-Aquitaine;Hydraulique;0,699263968
2018-04;Nouvelle-Aquitaine;Hydraulique;0,502673268
2018-05;Nouvelle-Aquitaine;Hydraulique;0,418884764
2018-06;Nouvelle-Aquitaine;Hydraulique;0,387332264
2018-07;Nouvelle-Aquitaine;Hydraulique;0,176011968
2018-08;Nouvelle-Aquitaine;Hydraulique;0,073111639
2018-09;Nouvelle-Aquitaine;Hydraulique;0,14162525
2018-10;Nouvelle-Aquitaine;Hydraulique;0,100307102
2018-11;Nouvelle-Aquitaine;Hydraulique;0,110672752
2018-12;Nouvelle-Aquitaine;Hydraulique;0,231578866
2019-01;Nouvelle-Aquitaine;Hydraulique;0,247644457
2019-02;Nouvelle-Aquitaine;Hydraulique;0,382111049
2019-03;Nouvelle-Aquitaine;Hydraulique;0,39806626
2019-04;Nouvelle-Aquitaine;Hydraulique;0,323148553
2019-05;Nouvelle-Aquitaine;Hydraulique;0,36038075
2019-06;Nouvelle-Aquitaine;Hydraulique;0,242928782
2019-07;Nouvelle-Aquitaine;Hydraulique;0,075575464
2019-08;Nouvelle-Aquitaine;Hydraulique;0,061721975
2019-09;Nouvelle-Aquitaine;Hydraulique;0,097191394
2019-10;Nouvelle-Aquitaine;Hydraulique;0,133950865
2019-11;Nouvelle-Aquitaine;Hydraulique;0,556518829
2019-12;Nouvelle-Aquitaine;Hydraulique;0,843639221
2020-01;Nouvelle-Aquitaine;Hydraulique;0,510142984
2020-02;Nouvelle-Aquitaine;Hydraulique;0,444882585
2020-03;Nouvelle-Aquitaine;Hydraulique;0,694129658
2020-04;Nouvelle-Aquitaine;Hydraulique;0,342498321
2020-05;Nouvelle-Aquitaine;Hydraulique;0,418903647
2020-06;Nouvelle-Aquitaine;Hydraulique;0,253120752
2020-07;Nouvelle-Aquitaine;Hydraulique;0,093185301
2020-08;Nouvelle-Aquitaine;Hydraulique;0,059938189
2020-09;Nouvelle-Aquitaine;Hydraulique;0,127118888
2020-10;Nouvelle-Aquitaine;Hydraulique;0,378880856
2020-11;Nouvelle-Aquitaine;Hydraulique;0,307556092
2020-12;Nouvelle-Aquitaine;Hydraulique;0,572496552
2021-01;Nouvelle-Aquitaine;Hydraulique;0,804576484
2021-02;Nouvelle-Aquitaine;Hydraulique;0,730070727
2021-03;Nouvelle-Aquitaine;Hydraulique;0,503582122
2021-04;Nouvelle-Aquitaine;Hydraulique;0,256566293
2021-05;Nouvelle-Aquitaine;Hydraulique;0,340884091
2021-06;Nouvelle-Aquitaine;Hydraulique;0,267083801
2021-07;Nouvelle-Aquitaine;Hydraulique;0,353330012
2021-08;Nouvelle-Aquitaine;Hydraulique;0,133404693
2021-09;Nouvelle-Aquitaine;Hydraulique;0,254411395
2021-10;Nouvelle-Aquitaine;Hydraulique;0,187411621
2021-11;Nouvelle-Aquitaine;Hydraulique;0,307368017
2021-12;Nouvelle-Aquitaine;Hydraulique;0,574642943
2022-01;Nouvelle-Aquitaine;Hydraulique;0,647440622
2022-02;Nouvelle-Aquitaine;Hydraulique;0,354303565
2022-03;Nouvelle-Aquitaine;Hydraulique;0,43703713
2022-04;Nouvelle-Aquitaine;Hydraulique;0,444866845
2022-05;Nouvelle-Aquitaine;Hydraulique;0,271573798
2022-06;Nouvelle-Aquitaine;Hydraulique;0,12530326
2022-07;Nouvelle-Aquitaine;Hydraulique;0,112550245
2022-08;Nouvelle-Aquitaine;Hydraulique;0,058391482
2022-09;Nouvelle-Aquitaine;Hydraulique;0,070810109
2022-10;Nouvelle-Aquitaine;Hydraulique;0,057014404
2022-11;Nouvelle-Aquitaine;Hydraulique;0,154514474
2022-12;Nouvelle-Aquitaine;Hydraulique;0,373697493
2023-01;Nouvelle-Aquitaine;Hydraulique;0,560067607
2023-02;Nouvelle-Aquitaine;Hydraulique;0,229287886
2023-03;Nouvelle-Aquitaine;Hydraulique;0,512824706
2023-04;Nouvelle-Aquitaine;Hydraulique;0,448754211
2023-05;Nouvelle-Aquitaine;Hydraulique;0,354467173
2023-06;Nouvelle-Aquitaine;Hydraulique;0,337322773
2023-07;Nouvelle-Aquitaine;Hydraulique;0,118666209
2023-08;Nouvelle-Aquitaine;Hydraulique;0,084714956
2023-09;Nouvelle-Aquitaine;Hydraulique;0,102205247
2023-10;Nouvelle-Aquitaine;Hydraulique;0,18666226
2023-11;Nouvelle-Aquitaine;Hydraulique;0,63616015
2023-12;Nouvelle-Aquitaine;Hydraulique;0,788289763
2024-01;Nouvelle-Aquitaine;Hydraulique;0,704942822
2024-02;Nouvelle-Aquitaine;Hydraulique;0,519019275
2024-03;Nouvelle-Aquitaine;Hydraulique;0,730138048
2024-04;Nouvelle-Aquitaine;Hydraulique;0,467342389
2024-05;Nouvelle-Aquitaine;Hydraulique;0,705059694
2024-06;Nouvelle-Aquitaine;Hydraulique;0,428115304
2024-07;Nouvelle-Aquitaine;Hydraulique;0,206638011
2024-08;Nouvelle-Aquitaine;Hydraulique;0,075349958
2024-09;Nouvelle-Aquitaine;Hydraulique;0,227171469
2024-10;Nouvelle-Aquitaine;Hydraulique;0,560406018
2024-11;Nouvelle-Aquitaine;Hydraulique;0,421517622
2024-12;Nouvelle-Aquitaine;Hydraulique;0,612050505
2025-01;Nouvelle-Aquitaine;Hydraulique;0,672905371
2025-02;Nouvelle-Aquitaine;Hydraulique;0,589314635
2025-03;Nouvelle-Aquitaine;Hydraulique;0,390020735
2025-04;Nouvelle-Aquitaine;Hydraulique;0,379227683
2025-05;Nouvelle-Aquitaine;Hydraulique;0,314562201
2025-06;Nouvelle-Aquitaine;Hydraulique;0,138362463
2025-07;Nouvelle-Aquitaine;Hydraulique;0,050933765
2025-08;Nouvelle-Aquitaine;Hydraulique;0,05475657
2025-09;Nouvelle-Aquitaine;Hydraulique;0,103759376
2025-10;Nouvelle-Aquitaine;Hydraulique;0,246112246
2014-01;Nouvelle-Aquitaine;Eolien;0,098886413
2014-02;Nouvelle-Aquitaine;Eolien;0,128431926
2014-03;Nouvelle-Aquitaine;Eolien;0,057464837
2014-04;Nouvelle-Aquitaine;Eolien;0,058623248
2014-05;Nouvelle-Aquitaine;Eolien;0,071653329
2014-06;Nouvelle-Aquitaine;Eolien;0,052393583
2014-07;Nouvelle-Aquitaine;Eolien;0,038839928
2014-08;Nouvelle-Aquitaine;Eolien;0,037265088
2014-09;Nouvelle-Aquitaine;Eolien;0,049393109
2014-10;Nouvelle-Aquitaine;Eolien;0,06154463
2014-11;Nouvelle-Aquitaine;Eolien;0,089600878
2014-12;Nouvelle-Aquitaine;Eolien;0,076336911
2015-01;Nouvelle-Aquitaine;Eolien;0,09789344
2015-02;Nouvelle-Aquitaine;Eolien;0,098991539
2015-03;Nouvelle-Aquitaine;Eolien;0,091539438
2015-04;Nouvelle-Aquitaine;Eolien;0,068631004
2015-05;Nouvelle-Aquitaine;Eolien;0,067787067
2015-06;Nouvelle-Aquitaine;Eolien;0,046122582
2015-07;Nouvelle-Aquitaine;Eolien;0,053833116
2015-08;Nouvelle-Aquitaine;Eolien;0,046936429
2015-09;Nouvelle-Aquitaine;Eolien;0,077516437
2015-10;Nouvelle-Aquitaine;Eolien;0,074953825
2015-11;Nouvelle-Aquitaine;Eolien;0,088493025
2015-12;Nouvelle-Aquitaine;Eolien;0,111317738
2016-01;Nouvelle-Aquitaine;Eolien;0,128291676
2016-02;Nouvelle-Aquitaine;Eolien;0,125600734
2016-03;Nouvelle-Aquitaine;Eolien;0,123265238
2016-04;Nouvelle-Aquitaine;Eolien;0,060168097
2016-05;Nouvelle-Aquitaine;Eolien;0,067840716
2016-06;Nouvelle-Aquitaine;Eolien;0,046197787
2016-07;Nouvelle-Aquitaine;Eolien;0,04160722
2016-08;Nouvelle-Aquitaine;Eolien;0,040952418
2016-09;Nouvelle-Aquitaine;Eolien;0,034162386
2016-10;Nouvelle-Aquitaine;Eolien;0,064475904
2016-11;Nouvelle-Aquitaine;Eolien;0,113888386
2016-12;Nouvelle-Aquitaine;Eolien;0,077654551
2017-01;Nouvelle-Aquitaine;Eolien;0,12613038
2017-02;Nouvelle-Aquitaine;Eolien;0,136056299
2017-03;Nouvelle-Aquitaine;Eolien;0,11826249
2017-04;Nouvelle-Aquitaine;Eolien;0,112454949
2017-05;Nouvelle-Aquitaine;Eolien;0,098771736
2017-06;Nouvelle-Aquitaine;Eolien;0,078306657
2017-07;Nouvelle-Aquitaine;Eolien;0,075459491
